蜂蜜哪个品牌最好	蜂蜜保质期	0	蜂蜜|品牌	蜂蜜
带狗狗或猫咪图案的包包叫什么	卖猫狗图案东西的品牌,万达广场里,有可爱的包包啊,各种...	1	狗狗|猫咪图案	图案|万达广场
北京西到太原的动车没有了么?全部为高铁?	7月份北京西到太原的高铁,动车,还有特...	1	北京西|太原|动车	北京西|太原|动车
有癌症患者治愈的病例吗?有好的经验能给介绍一下吗?	世界上目前哪些病例是无法治愈的(不包括癌症患...	1	癌症|病例|经验	世界|病例|癌症
战国时楚国的云梦泽是现在的哪里?	战国时江西是属于哪国领土?	0	楚国|云梦泽	战国|江西|领土
南非的全称是什么?汉语的求大神帮助	合同法的全称是什么?汉语的求大神帮助	0	全称|汉语|大神	合同法|全称|大神
钢笔字和毛笔字有什么联系	钢笔字和毛笔字的区别	1	钢笔字	钢笔字
我的小腿特别干燥,一年四季都有这种像蛇皮一样的皱纹,抠也抠不掉。一到冬天特别严重,夏天还好一点,这	小腿上长了蛇皮一样的纹路怎么办	0	一年四季|蛇皮|皱纹	小腿|蛇皮|纹路
陶弘景在梁武帝遇有国家大事,常去山中征问他意见,那时他被时人称为:_____?谢谢了,大神帮忙啊	嘉峪关再那里啊谢谢了,大神帮忙啊	0	陶弘景|梁武帝|时人	嘉峪关|谢谢|大神
新车开几天发动机是什么声音还是就是打空调有的吱吱声雷诺风朗	雷诺风朗车如何不开空调排雾	1	发动机|吱吱声雷诺	雷诺风朗车|空调
请问谁有2013年的高考大厚本或其他报考志愿的书?	现在高考还给发大厚本的那种各大学往年录取分数线...	1	高考|他报	大学往年|分数线
国产动画片《喜羊羊与灰太狼》中,灰太狼的老婆叫什么名字	国产动画片《喜羊羊与灰太狼》中,灰太狼的老婆叫什么名字?	1	动画片|灰太狼|灰太狼|老婆	动画片|灰太狼|灰太狼|老婆
直销系统的作用是什么	直销系统建设的目的与意义	1	系统	建设|目的
我国文圣是谁	我国里罗是谁	0	文圣	里罗
破釜沉舟的主人公?	破釜沉舟说的是哪次战争?	0	破釜沉舟|主人公	破釜沉舟|战争
什么被称为绿色水库	什么被称为流动性水库	0	绿色	流动性
世界第二大淡水湖是位于非洲的什么湖?	世界最大的淡水湖	0	世界|淡水湖|非洲	世界
lt##ps-tft-lcd技术	tft屏幕和ips屏幕有什么区别,还有tft(lt##ps技术)...	1		ft|和i
母亲节是那一天?	2008年母亲节是哪天?	0	母亲节	08年
做小弟的动物是什么生肖	十二生肖属相配对查询	0	小弟|动物	十二生肖属相
